PTC data R22_S11_C06
Exposure pair 			 Mean 	 Variance 	 Exposure Time (sec) 	 Monitor Diode (Coulombs)
[3021120600591, 3021120600592] 	 211.65733014031744 	 162.54284145749003 	 6.25892 	  3.7858165200000067e-10 
[3021120600642, 3021120600643] 	 216.97276933771303 	 167.2954236158363 	 6.41265 	  3.880910495000006e-10 
[3021120600732, 3021120600733] 	 222.34616103038255 	 171.97136509166566 	 6.56638 	  3.974880560000007e-10 
[3021120600672, 3021120600673] 	 227.65390394595642 	 176.68422255750346 	 6.72011 	  4.069527392500009e-10 
[3021120700035, 3021120700036] 	 232.82973459427313 	 181.28765612543145 	 6.87383 	  4.159380490000011e-10 
[3021120600690, 3021120600691] 	 238.74200283558375 	 187.1396306292724 	 7.04952 	  4.2652476350000104e-10 
[3021120600600, 3021120600601] 	 243.75870496249667 	 190.79052831736337 	 7.20325 	  4.355339125000011e-10 
[3021120600702, 3021120600703] 	 249.86582537864507 	 195.26378206297798 	 7.37894 	  4.4629472450000104e-10 
[3021120600714, 3021120600715] 	 255.86002081353962 	 198.96894311278558 	 7.55463 	  4.5688611500000106e-10 
[3021120600633, 3021120600634] 	 262.40679236428207 	 201.47971692974141 	 7.75228 	  4.687941335000004e-10 
[3021120600717, 3021120600718] 	 268.5956040936249 	 204.59841139096645 	 7.92797 	  4.795369095000004e-10 
[3021120600651, 3021120600652] 	 275.06555278427516 	 208.4338300303895 	 8.12562 	  4.911845332500008e-10 
[3021120600645, 3021120600646] 	 281.6817755704013 	 212.8037628312995 	 8.32327 	  5.031617732500005e-10 
[3021120600609, 3021120600610] 	 288.2350397058001 	 217.33572764198084 	 8.52092 	  5.147692752500005e-10 
[3021120700125, 3021120700126] 	 295.1412315251565 	 221.65692800962614 	 8.71857 	  5.270128385000005e-10 
[3021120600699, 3021120600700] 	 302.40580330151613 	 226.55284208006915 	 8.93818 	  5.401725220000006e-10 
[3021120700143, 3021120700144] 	 309.8357564722794 	 231.6468706062233 	 9.15779 	  5.535260925000008e-10 
[3021120600747, 3021120600748] 	 317.0552612812265 	 236.53757456664425 	 9.3774 	  5.666644000000003e-10 
[3021120600735, 3021120600736] 	 324.51183451370116 	 241.96755296250436 	 9.59701 	  5.798492170000004e-10 
[3021120700053, 3021120700054] 	 331.9327487428104 	 247.87608935515487 	 9.81662 	  5.928818134999998e-10 
[3021120700098, 3021120700099] 	 340.1049075835175 	 255.5619635263466 	 10.0582 	  6.078479777499995e-10 
[3021120600636, 3021120600637] 	 347.9275852906024 	 264.0055960980814 	 10.2998 	  6.217617914999996e-10 
[3021120600684, 3021120600685] 	 356.2149257088113 	 271.8130406977681 	 10.5413 	  6.364991657499995e-10 
[3021120700128, 3021120700129] 	 365.3896391510374 	 278.8068730435377 	 10.8049 	  6.524245362499991e-10 
[3021120700095, 3021120700096] 	 374.432262948889 	 282.99230676165195 	 11.0684 	  6.685051749999996e-10 
[3021120700005, 3021120700006] 	 383.2161166212167 	 286.9902821345029 	 11.3319 	  6.840198924999996e-10 
[3021120600750, 3021120600751] 	 392.06655038868155 	 291.0750838612194 	 11.5955 	  7.00029138749999e-10 
[3021120600579, 3021120600580] 	 401.1852963589108 	 297.5879408021559 	 11.881 	  7.165452299999992e-10 
[3021120600756, 3021120600757] 	 411.1998373252862 	 304.80104868741546 	 12.1665 	  7.343503942499985e-10 
[3021120700029, 3021120700030] 	 420.9486040518628 	 312.5588425008255 	 12.452 	  7.516595684999984e-10 
[3021120700011, 3021120700012] 	 431.2043482733202 	 320.91657594810926 	 12.7594 	  7.701932284999991e-10 
[3021120600654, 3021120600655] 	 441.4156817138231 	 329.76346572408664 	 13.0669 	  7.884517142499984e-10 
[3021120700074, 3021120700075] 	 451.9256665757545 	 338.68122444213 	 13.3743 	  8.067988769999978e-10 
[3021120600681, 3021120600682] 	 463.0062505841473 	 345.9094441947812 	 13.7037 	  8.266793502499976e-10 
[3021120600720, 3021120600721] 	 474.29656788243 	 352.1356304864869 	 14.0332 	  8.46538823249997e-10 
[3021120600669, 3021120600670] 	 486.23701149945225 	 359.0653804595671 	 14.3845 	  8.678587947499973e-10 
[3021120700122, 3021120700123] 	 497.16597693408187 	 366.4021427466404 	 14.714 	  8.871894622499978e-10 
[3021120700041, 3021120700042] 	 509.31202492497175 	 373.032693407908 	 15.0653 	  9.086891674999967e-10 
[3021120600768, 3021120600769] 	 521.5987133225482 	 381.9309548057181 	 15.4387 	  9.310217434999975e-10 
[3021120700152, 3021120700153] 	 534.4294710861137 	 394.4680432154783 	 15.812 	  9.538374504999977e-10 
[3021120600771, 3021120600772] 	 546.8411265231613 	 405.02703127774515 	 16.1854 	  9.760651504999974e-10 
[3021120600741, 3021120600742] 	 560.2180430112351 	 414.1149683596404 	 16.5807 	  1.0001629164999978e-09 
[3021120700032, 3021120700033] 	 573.449153058265 	 421.2783662081728 	 16.976 	  1.023475740749996e-09 
[3021120700065, 3021120700066] 	 587.4097476636907 	 427.5532932616595 	 17.3932 	  1.0481945379999942e-09 
[3021120700146, 3021120700147] 	 601.683198855786 	 437.51467069536875 	 17.8105 	  1.0739263154999954e-09 
[3021120700164, 3021120700165] 	 615.7919345025341 	 448.205702338375 	 18.2277 	  1.0988561172499931e-09 
[3021120600678, 3021120600679] 	 630.1547183140395 	 457.01138703549054 	 18.667 	  1.1250597949999953e-09 
[3021120700020, 3021120700021] 	 646.0726264619007 	 469.30213276546294 	 19.1281 	  1.1528529787499908e-09 
[3021120600708, 3021120600709] 	 661.261268781248 	 481.9939589669903 	 19.5893 	  1.180478076999991e-09 
[3021120600585, 3021120600586] 	 676.3081279769394 	 495.40513135285784 	 20.0505 	  1.2079436484999942e-09 
[3021120700155, 3021120700156] 	 693.2558301610281 	 506.3669951687403 	 20.5337 	  1.237414263749991e-09 
[3021120700170, 3021120700171] 	 710.2940562170972 	 514.1689220085398 	 21.0388 	  1.2681992107499933e-09 
[3021120600693, 3021120600694] 	 726.7600710060549 	 527.2847688246718 	 21.5439 	  1.29760832824999e-09 
[3021120700047, 3021120700048] 	 744.3192545717079 	 542.0946293262975 	 22.049 	  1.3287099072499879e-09 
[3021120600597, 3021120600598] 	 761.0881785698818 	 558.0103702883439 	 22.576 	  1.3594063024999917e-09 
[3021120700023, 3021120700024] 	 780.6472199053836 	 570.611706112276 	 23.1251 	  1.393330640749989e-09 
[3021120600615, 3021120600616] 	 798.3822851405605 	 580.9560694003774 	 23.6741 	  1.4256565384999883e-09 
[3021120600666, 3021120600667] 	 817.8867068625254 	 591.222329343767 	 24.2451 	  1.460283069999989e-09 
[3021120700038, 3021120700039] 	 837.964892112209 	 602.7043899185801 	 24.838 	  1.495769818499987e-09 
[3021120700017, 3021120700018] 	 858.0291237439512 	 621.142078221445 	 25.431 	  1.5321820809999902e-09 
[3021120700101, 3021120700102] 	 878.8347897386977 	 642.0890416938214 	 26.0459 	  1.5689011224999853e-09 
[3021120600624, 3021120600625] 	 899.8004855851048 	 657.3825298662351 	 26.6828 	  1.6064582534999886e-09 
[3021120700014, 3021120700015] 	 921.53234263098 	 670.1660038707554 	 27.3196 	  1.6449972609999884e-09 
[3021120600696, 3021120600697] 	 943.9127083647973 	 686.5049312065402 	 27.9785 	  1.684712699999986e-09 
[3021120700002, 3021120700003] 	 966.2838169194408 	 703.6641039672978 	 28.6373 	  1.7245144362499843e-09 
[3021120700131, 3021120700132] 	 989.7902345108903 	 721.3107784280678 	 29.3401 	  1.7659528142499783e-09 
[3021120600687, 3021120600688] 	 1013.5332457426221 	 732.9988616377324 	 30.0428 	  1.808895820499983e-09 
[3021120700104, 3021120700105] 	 1038.5654533660213 	 748.280992470577 	 30.7675 	  1.852679755249982e-09 
[3021120600723, 3021120600724] 	 1063.4082610795185 	 768.5695606178333 	 31.5142 	  1.8977589419999855e-09 
[3021120600726, 3021120600727] 	 1088.789906211967 	 787.6239280574636 	 32.2609 	  1.942100280999978e-09 
[3021120600660, 3021120600661] 	 1114.924543702532 	 800.9836999713473 	 33.0515 	  1.989740454499984e-09 
[3021120700599, 3021120700600] 	 1130.3161181973828 	 811.5064970998627 	 0.964601 	  2.0149316947500008e-09 
[3021120700092, 3021120700093] 	 1141.8266598348423 	 819.5756825286667 	 33.8421 	  2.03708720899998e-09 
[3021120700731, 3021120700732] 	 1155.47766001471 	 829.3563417550295 	 0.98824 	  2.060007458000001e-09 
[3021120700044, 3021120700045] 	 1169.1288843532334 	 841.428650868973 	 34.6547 	  2.086120454749974e-09 
[3021120700551, 3021120700552] 	 1181.8275969418773 	 851.4835923898476 	 1.01188 	  2.10684916275e-09 
[3021120700218, 3021120700219] 	 1206.1049943381965 	 865.9305694825786 	 1.03617 	  2.150875247500001e-09 
[3021120700293, 3021120700294] 	 1226.112789812571 	 877.4495901271333 	 1.06113 	  2.1884997629999994e-09 
[3021120700665, 3021120700666] 	 1265.9655078420442 	 909.6552446088112 	 1.08674 	  2.2563654734999985e-09 
[3021120700485, 3021120700486] 	 1297.4239446394192 	 933.2308202592832 	 1.113 	  2.3130145037500012e-09 
[3021120700200, 3021120700201] 	 1322.6968308475482 	 950.0128487713644 	 1.13927 	  2.359469895749998e-09 
[3021120700740, 3021120700741] 	 1358.374172050518 	 970.3621513016772 	 1.16685 	  2.42204571425e-09 
[3021120700662, 3021120700663] 	 1390.9482592783488 	 999.576071059104 	 1.19508 	  2.47941129975e-09 
[3021120700554, 3021120700555] 	 1422.000157103052 	 1028.3683638361713 	 1.22397 	  2.535324444500002e-09 
[3021120700758, 3021120700759] 	 1455.851900222789 	 1049.9763991941911 	 1.25286 	  2.5952840827500018e-09 
[3021120700641, 3021120700642] 	 1492.084179185692 	 1073.2337367560806 	 1.28307 	  2.6594162577500003e-09 
[3021120700257, 3021120700258] 	 1517.462677586907 	 1091.1014088002407 	 1.31393 	  2.7065924634999985e-09 
[3021120700329, 3021120700330] 	 1553.8355459671734 	 1109.0083269387403 	 1.34611 	  2.7711974154999987e-09 
[3021120700227, 3021120700228] 	 1592.4596404214803 	 1140.788116399466 	 1.37828 	  2.840090927500001e-09 
[3021120700269, 3021120700270] 	 1627.1513636563218 	 1169.0736460481717 	 1.41111 	  2.902510601e-09 
[3021120700185, 3021120700186] 	 1665.5679543465833 	 1191.3562112666366 	 1.44526 	  2.970838233500002e-09 
[3021120700395, 3021120700396] 	 1707.711956758263 	 1220.8911912324274 	 1.48006 	  3.0448870772500005e-09 
[3021120700389, 3021120700390] 	 1747.7312580671728 	 1241.4128067161967 	 1.51552 	  3.1162668017499993e-09 
[3021120700563, 3021120700564] 	 1791.6613217807285 	 1273.7348597842504 	 1.55229 	  3.1942348432500014e-09 
[3021120700434, 3021120700435] 	 1830.7854482395016 	 1310.3376332071496 	 1.58972 	  3.2642972717499986e-09 
[3021120700749, 3021120700750] 	 1879.3480355784336 	 1337.7201580343224 	 1.6278 	  3.3509086070000035e-09 
[3021120700179, 3021120700180] 	 1916.2811883225854 	 1369.2072727734121 	 1.6672 	  3.417968584249999e-09 
[3021120700182, 3021120700183] 	 1961.9376819540817 	 1405.6770596913157 	 1.70726 	  3.4994001222499994e-09 
[3021120700407, 3021120700408] 	 2009.5197528159656 	 1436.163353395463 	 1.74797 	  3.5837851387500006e-09 
[3021120700605, 3021120700606] 	 2062.3917817765314 	 1469.972917218406 	 1.78999 	  3.6769786120000016e-09 
[3021120700815, 3021120700816] 	 2112.7408417949387 	 1503.8404231057543 	 1.83333 	  3.766122627500004e-09 
[3021120700812, 3021120700813] 	 2164.1195357883607 	 1542.8891101785318 	 1.87733 	  3.857852429249998e-09 
[3021120700746, 3021120700747] 	 2214.262159991612 	 1573.7555845772433 	 1.92264 	  3.9476766357499945e-09 
[3021120700821, 3021120700822] 	 2263.2834840322575 	 1606.120275769116 	 1.96926 	  4.035039470999999e-09 
[3021120700566, 3021120700567] 	 2315.9391946626697 	 1645.6583636884736 	 2.01653 	  4.129044856499994e-09 
[3021120700326, 3021120700327] 	 2366.300850595594 	 1681.7018076503725 	 2.06513 	  4.221141640749999e-09 
[3021120700647, 3021120700648] 	 2431.41239996032 	 1735.9246506756672 	 2.11437 	  4.334448677499994e-09 
[3021120700560, 3021120700561] 	 2485.273275755641 	 1768.9515791992703 	 2.16559 	  4.430641763000002e-09 
[3021120700689, 3021120700690] 	 2548.325024773312 	 1806.8535217886886 	 2.21747 	  4.541823724750001e-09 
[3021120700530, 3021120700531] 	 2604.603963138943 	 1845.3903347794442 	 2.27065 	  4.643316722250003e-09 
[3021120700659, 3021120700660] 	 2674.5876066388532 	 1896.0866356304928 	 2.32581 	  4.7668238684999985e-09 
[3021120700461, 3021120700462] 	 2726.7629467957067 	 1927.958775235315 	 2.38163 	  4.8627845317500004e-09 
[3021120700479, 3021120700480] 	 2795.1377714933888 	 1977.3106750040324 	 2.43875 	  4.983060937749999e-09 
[3021120700494, 3021120700495] 	 2860.007671281429 	 2027.7526211683087 	 2.49785 	  5.098679170999999e-09 
[3021120700359, 3021120700360] 	 2921.9508092323395 	 2065.8755872958 	 2.5576 	  5.20991290275e-09 
[3021120700668, 3021120700669] 	 2997.5963557998994 	 2140.2788922412456 	 2.61933 	  5.3426314767500005e-09 
[3021120700674, 3021120700675] 	 3073.9476611931723 	 2172.3797256937864 	 2.68237 	  5.478248920249996e-09 
[3021120700602, 3021120700603] 	 3144.6506558670126 	 2219.899238279954 	 2.74672 	  5.6047247419999975e-09 
[3021120700467, 3021120700468] 	 3216.4820309247716 	 2271.9128358900175 	 2.81304 	  5.7339460020000015e-09 
[3021120700587, 3021120700588] 	 3294.7367030282353 	 2330.8986061051514 	 2.88067 	  5.872911586749994e-09 
[3021120700422, 3021120700423] 	 3371.5548255237445 	 2382.484665277053 	 2.95027 	  6.010223078249999e-09 
[3021120700581, 3021120700582] 	 3450.4232224181123 	 2433.8611567037406 	 3.02119 	  6.1508888482499994e-09 
[3021120700716, 3021120700717] 	 3541.80081847365 	 2507.0388311256147 	 3.09342 	  6.312128099750008e-09 
[3021120700191, 3021120700192] 	 3608.7166057305185 	 2540.213856385219 	 3.16828 	  6.4354992662499935e-09 
[3021120700686, 3021120700687] 	 3712.05708028561 	 2615.2658632780585 	 3.24445 	  6.614680580249997e-09 
[3021120700440, 3021120700441] 	 3786.8244912858754 	 2669.4420735365075 	 3.32259 	  6.750978590500006e-09 
[3021120700308, 3021120700309] 	 3871.895858646261 	 2717.9357169537348 	 3.4027 	  6.906588647749999e-09 
[3021120700197, 3021120700198] 	 3970.776918614306 	 2805.751948719124 	 3.48412 	  7.080786806999998e-09 
[3021120700254, 3021120700255] 	 4060.549796330284 	 2859.298896082531 	 3.56817 	  7.2408317580000014e-09 
[3021120700212, 3021120700213] 	 4159.9014224354005 	 2924.357698220452 	 3.65419 	  7.416404577749993e-09 
[3021120700446, 3021120700447] 	 4259.226592782657 	 2988.5049216865195 	 3.74218 	  7.592672326250005e-09 
[3021120700650, 3021120700651] 	 4371.18873530671 	 3064.649263673924 	 3.83214 	  7.790289020749994e-09 
[3021120700491, 3021120700492] 	 4471.459592405073 	 3145.5550126735475 	 3.92407 	  7.969146521750002e-09 
[3021120700413, 3021120700414] 	 4573.477339540495 	 3220.848252412973 	 4.01862 	  8.152648418000003e-09 
[3021120700245, 3021120700246] 	 4675.6834399603595 	 3276.06518336612 	 4.11515 	  8.336907868000003e-09 
[3021120700497, 3021120700498] 	 4795.278215379583 	 3362.3752159283617 	 4.2143 	  8.546353005500006e-09 
[3021120700368, 3021120700369] 	 4909.3547015331405 	 3443.528899290894 	 4.31608 	  8.751360118000003e-09 
[3021120700317, 3021120700318] 	 5018.858055204429 	 3529.668577087653 	 4.41983 	  8.948860914499998e-09 
[3021120700176, 3021120700177] 	 5141.773104918358 	 3601.0576102332725 	 4.5262 	  9.167487712000002e-09 
[3021120700332, 3021120700333] 	 5259.270049712375 	 3673.3388839470294 	 4.63521 	  9.377313108499993e-09 
[3021120700335, 3021120700336] 	 5384.489641038179 	 3750.122432980132 	 4.74683 	  9.600755142249998e-09 
[3021120700734, 3021120700735] 	 5529.378221033785 	 3875.766758135033 	 4.86109 	  9.853396750249996e-09 
[3021120700719, 3021120700720] 	 5666.590422609807 	 3958.4830098814023 	 4.97797 	  1.0096438405e-08 
[3021120700539, 3021120700540] 	 5798.890774692007 	 4040.0814636524083 	 5.09748 	  1.0332993111749998e-08 
[3021120700770, 3021120700771] 	 5939.757148587497 	 4144.732634847724 	 5.22027 	  1.0584184533500002e-08 
[3021120700569, 3021120700570] 	 6069.838857340772 	 4237.597282134059 	 5.34569 	  1.0817424791249997e-08 
[3021120700437, 3021120700438] 	 6212.176615446138 	 4319.667602177159 	 5.47439 	  1.1071592069499993e-08 
[3021120700401, 3021120700402] 	 6358.259153835495 	 4429.994392742581 	 5.60637 	  1.133269727925e-08 
[3021120700503, 3021120700504] 	 6516.312162323036 	 4541.985802725282 	 5.74098 	  1.1612550618749996e-08 
[3021120700692, 3021120700693] 	 6677.002529772853 	 4646.815770064433 	 5.87953 	  1.1896038295749989e-08 
[3021120700371, 3021120700372] 	 6827.191777584589 	 4727.063773531276 	 6.02071 	  1.2167745959750005e-08 
[3021120700428, 3021120700429] 	 6992.406592971818 	 4865.013282445617 	 6.16583 	  1.2460599873499997e-08 
[3021120700374, 3021120700375] 	 7155.645769118928 	 4963.621519484366 	 6.31423 	  1.2753102043500007e-08 
[3021120700500, 3021120700501] 	 7332.00519704058 	 5082.792664533935 	 6.46591 	  1.3063912924499994e-08 
[3021120700289, 3021120700290] 	 7486.855014510378 	 5178.055228216231 	 6.62153 	  1.3348969816999999e-08 
[3021120700353, 3021120700354] 	 7686.874646887511 	 5321.529405253731 	 6.7811 	  1.3697066871500002e-08 
[3021120700392, 3021120700393] 	 7868.7453027188685 	 5425.497497761669 	 6.9446 	  1.4021462952000007e-08 
[3021120700242, 3021120700243] 	 8055.065520807824 	 5590.638282100635 	 7.11139 	  1.4356915768500003e-08 
[3021120700404, 3021120700405] 	 8248.442207739958 	 5705.280942034947 	 7.28277 	  1.4699853023999996e-08 
[3021120700776, 3021120700777] 	 8463.38146381138 	 5821.720850494311 	 7.45809 	  1.5077891758999985e-08 
[3021120700578, 3021120700579] 	 8655.833154087135 	 5983.2108467929365 	 7.63735 	  1.5424054369e-08 
[3021120700209, 3021120700210] 	 8849.124527682667 	 6087.8646991763635 	 7.82121 	  1.5771193386250003e-08 
[3021120700521, 3021120700522] 	 9079.764177248913 	 6248.847459525777 	 8.00967 	  1.6175669139750003e-08 
[3021120700755, 3021120700756] 	 9300.483099961619 	 6402.4954005645195 	 8.20206 	  1.656745857124998e-08 
[3021120700617, 3021120700618] 	 9526.495212566122 	 6541.100481378721 	 8.39971 	  1.6969885986250004e-08 
[3021120700701, 3021120700702] 	 9759.185447039366 	 6678.267302264556 	 8.60195 	  1.7383042984250006e-08 
[3021120700455, 3021120700456] 	 9961.336465972206 	 6839.933349786589 	 8.8088 	  1.7749382951750014e-08 
[3021120700575, 3021120700576] 	 10214.145898754428 	 7010.335112780341 	 9.02089 	  1.8198005280499997e-08 
[3021120700809, 3021120700810] 	 10474.543258839083 	 7131.205277946448 	 9.23758 	  1.8656879948000007e-08 
[3021120700728, 3021120700729] 	 10726.83791610941 	 7333.107660291099 	 9.46018 	  1.9107744627499986e-08 
[3021120700611, 3021120700612] 	 10976.311533998824 	 7493.488276245817 	 9.68803 	  1.955003189475002e-08 
[3021120700524, 3021120700525] 	 11236.811481331706 	 7683.252834219352 	 9.92114 	  2.001569649000001e-08 
[3021120700470, 3021120700471] 	 11497.735417673473 	 7824.964762785452 	 10.1595 	  2.0483527910249976e-08 
[3021120700803, 3021120700804] 	 11790.407261887962 	 8050.148180714818 	 10.4044 	  2.0998835092499987e-08 
[3021120700188, 3021120700189] 	 12037.398420871617 	 8173.164157909012 	 10.6546 	  2.1451798210499984e-08 
[3021120700785, 3021120700786] 	 12358.716453304816 	 8405.46890273564 	 10.9107 	  2.2011459632500018e-08 
[3021120700286, 3021120700287] 	 12610.692689925281 	 8538.947089614161 	 11.1733 	  2.2483952064499993e-08 
[3021120700488, 3021120700489] 	 12944.789266105417 	 8744.372394722704 	 11.4426 	  2.3054007566499997e-08 
[3021120700518, 3021120700519] 	 13262.797066226893 	 8991.94711679974 	 11.7177 	  2.3619787033500025e-08 
[3021120700548, 3021120700549] 	 13575.348330986424 	 9156.685193643912 	 12.0001 	  2.4176132378250007e-08 
[3021120700380, 3021120700381] 	 13888.468272618135 	 9366.1047239652 	 12.289 	  2.4739932978749992e-08 
[3021120700323, 3021120700324] 	 14212.45588657248 	 9596.65957726752 	 12.5845 	  2.5323742016249982e-08 
[3021120700782, 3021120700783] 	 14588.11717200126 	 9783.407208637578 	 12.8872 	  2.597814675500003e-08 
[3021120700431, 3021120700432] 	 14915.867728442794 	 10008.991524424882 	 13.1971 	  2.6563827904250006e-08 
[3021120700764, 3021120700765] 	 15289.792095564793 	 10262.43088642379 	 13.5149 	  2.7226783543999992e-08 
[3021120700449, 3021120700450] 	 15637.645222552539 	 10440.23469165726 	 13.8406 	  2.785102323975002e-08 
[3021120700356, 3021120700357] 	 16008.740445467098 	 10708.362583884076 	 14.1735 	  2.850862673824999e-08 
[3021120700452, 3021120700453] 	 16397.88244043162 	 10944.944032288555 	 14.5143 	  2.920497903799995e-08 
[3021120700572, 3021120700573] 	 16794.339609868286 	 11174.972574578367 	 14.8637 	  2.990742220350004e-08 
[3021120700725, 3021120700726] 	 17219.94070097111 	 11452.12527378246 	 15.2215 	  3.065894666899999e-08 
[3021120700515, 3021120700516] 	 17620.58198848061 	 11687.234163470908 	 15.5879 	  3.137244515099995e-08 
[3021120700629, 3021120700630] 	 18056.04215958465 	 11959.277150365597 	 15.9629 	  3.214043485625e-08 
[3021120700206, 3021120700207] 	 18466.149473982383 	 12224.390069228773 	 16.347 	  3.288641208275002e-08 
[3021120700239, 3021120700240] 	 18903.64786648522 	 12514.070660549185 	 16.7403 	  3.366751884475e-08 
[3021120700263, 3021120700264] 	 19356.99288961904 	 12768.27897085131 	 17.1435 	  3.448213482474996e-08 
[3021120700458, 3021120700459] 	 19827.533940432513 	 13054.039170789285 	 17.5559 	  3.5307953957999977e-08 
[3021120700680, 3021120700681] 	 20321.830384295805 	 13380.027702499796 	 17.9787 	  3.617029665925001e-08 
